id,name,ra_deg,dec_deg,mag
101921,HIP 101921,309.805215,-2.412975,6.23
101923,14Tau Cap,309.817995,-14.954760,5.24
101936,1    Aqr,309.853710,0.486445,5.15
101949,HIP 101949,309.888810,40.579658,6.07
101958,Sualocin,309.909525,15.912072,3.77
101965,HIP 101965,309.965565,-62.907802,6.22
101966,HIP 101966,309.966150,11.249649,6.39
101983,Phi2Pav,310.010205,-60.548892,5.11
101984,15Ups Cap,310.012275,-18.138659,5.15
101986,HIP 101986,310.013235,43.458878,5.97
101997,HIP 101997,310.048875,-23.773867,6.36
102011,HIP 102011,310.074525,60.505264,6.02
102014,HIP 102014,310.082610,-33.431843,5.47
102026,HIP 102026,310.135500,-16.124180,5.79
102033,HIP 102033,310.151145,29.805552,6.02
102040,HIP 102040,310.188075,19.935536,6.43
102057,HIP 102057,310.231755,-42.396689,6.25
102066,49    Cyg,310.260585,32.307287,5.53
102080,10    Del,310.317540,14.582880,6.01
102092,HIP 102092,310.348530,-31.598289,5.75
102094,HIP 102094,310.351095,-25.999911,6.29
102096,HIP 102096,310.352730,-42.133780,6.28
102098,Deneb,310.357980,45.280338,1.25
102155,HIP 102155,310.485420,41.716875,5.68
102157,Ups Pav,310.487790,-66.760682,5.14
102158,HIP 102158,310.492350,17.521489,6.24
102162,Mu 1Oct,310.510965,-76.180592,5.99
102177,51    Cyg,310.552620,50.340030,5.41
102208,76    Dra,310.646325,82.531158,5.75
102216,HIP 102216,310.665375,60.601316,6.17
102230,HIP 102230,310.720650,-39.558830,6.30
102253,4    Cep,310.795830,66.657447,5.59
102258,HIP 102258,310.807020,57.113996,6.34
102276,HIP 102276,310.850805,35.587801,6.48
102281,11Del Del,310.864725,15.074581,4.43
102333,Eta Ind,311.009490,-51.920971,4.51
102358,HIP 102358,311.091855,56.488405,5.91
102370,HIP 102370,311.137770,69.751813,6.50
102388,30    Vul,311.218785,25.270617,4.92
102395,Bet Pav,311.239710,-66.203212,3.42
102414,HIP 102414,311.304675,-27.247280,6.50
102422,3Eta Cep,311.322165,61.838782,3.41
102431,HIP 102431,311.338170,57.579725,4.52
102453,52    Cyg,311.415645,30.719715,4.22
102485,16Psi Cap,311.523900,-25.270898,4.13
102487,17    Cap,311.541615,-21.514032,5.91
102488,Aljanah,311.552670,33.970256,2.48
102496,HIP 102496,311.577510,-36.120152,6.49
102497,HIP 102497,311.583570,-39.199262,5.48
102499,HIP 102499,311.588490,52.995297,6.34
102530,HIP 102530,311.660820,46.531692,6.30
102531,12Gam1Del,311.661930,16.124134,5.15
102532,12Gam2Del,311.664600,16.124296,4.27
102561,HIP 102561,311.764845,-2.486912,6.28
102571,HIP 102571,311.794785,34.374123,4.93
102585,HIP 102585,311.836530,45.579934,6.41
102589,54Lam Cyg,311.852235,36.490717,4.53
102599,HIP 102599,311.889750,80.552262,5.36
102618,Albali,311.918970,-9.495776,3.78
102624,3    Aqr,311.934315,-5.027701,4.43
102631,HIP 102631,311.949495,3.306467,6.38
102633,13    Del,311.951385,6.008209,5.57
102635,HIP 102635,311.955375,47.831869,5.60
102642,HIP 102642,311.970570,52.407167,6.29
102670,HIP 102670,312.076725,-44.196832,6.47
102693,Iot Mic,312.121260,-43.988544,5.11
102712,HIP 102712,312.178080,51.910331,6.26
102724,55    Cyg,312.234555,46.114134,4.81
102770,HIP 102770,312.321825,-0.563337,6.24
102771,HIP 102771,312.322470,64.042257,6.45
102772,HIP 102772,312.323385,-25.781240,5.86
102773,Sig Pav,312.325995,-68.776521,5.41
102780,HIP 102780,312.335595,-18.035855,6.20
102790,Zet Ind,312.370635,-46.226826,4.90
102804,HIP 102804,312.407010,50.127082,6.50
102805,15    Del,312.407370,12.545128,6.01
102819,14    Del,312.451080,7.864185,6.32
102827,HIP 102827,312.477690,46.661337,6.33
102831,Alp Mic,312.492000,-33.779722,4.89
102833,HIP 102833,312.496230,5.544560,6.20
102843,56    Cyg,312.520425,44.059304,5.06
102891,HIP 102891,312.674070,-12.544906,5.87
102901,HIP 102901,312.696450,-32.054604,6.42
102916,HIP 102916,312.753165,-37.913332,5.52
102945,4    Aqr,312.857280,-5.626633,5.99
102949,HIP 102949,312.867660,28.250505,5.66
102950,Iot Ind,312.875205,-51.608179,5.06
102962,HIP 102962,312.910215,-62.429335,5.67
102978,18Ome Cap,312.955380,-26.919133,4.12
102989,Bet Mic,312.994830,-33.177974,6.06
102993,HIP 102993,313.001625,32.848894,6.42
103004,31    Vul,313.032015,27.096979,4.56
103005,5    Aqr,313.036230,-5.507059,5.55
103045,6Mu  Aqr,313.163475,-8.983318,4.73
103071,HIP 103071,313.254795,-23.783203,6.32
103077,HIP 103077,313.273320,-11.573659,6.38
103079,HIP 103079,313.280700,29.649097,6.36
103089,57    Cyg,313.311465,44.387260,4.80
103094,HIP 103094,313.327350,45.181673,5.48
103103,HIP 103103,313.353990,-30.718954,6.35
103127,HIP 103127,313.417410,-39.809865,5.34
103145,HIP 103145,313.474560,33.437891,5.47
103154,HIP 103154,313.493280,-6.889461,6.44
103168,HIP 103168,313.527375,-27.925239,6.41
103200,32    Vul,313.640160,28.057621,5.03
103206,HIP 103206,313.646265,-50.727341,6.23
103219,HIP 103219,313.684560,75.925570,5.99
103226,19    Cap,313.699245,-17.922894,5.78
103227,Bet Ind,313.702470,-58.454155,3.67
103294,17    Del,313.902870,13.721536,5.19
103298,16    Del,313.910715,12.568558,5.54
103301,HIP 103301,313.919490,4.532723,6.04
103312,HIP 103312,313.957515,47.417656,5.68
103346,HIP 103346,314.070870,56.887519,6.23
103359,HIP 103359,314.106105,50.728598,5.83
103360,HIP 103360,314.107890,49.195847,5.92
103371,HIP 103371,314.144910,44.924722,5.96
103389,HIP 103389,314.197185,-26.296378,5.70
103401,7    Aqr,314.225115,-9.697545,5.49
103413,58Nu  Cyg,314.293395,41.167136,3.94
103414,HIP 103414,314.294070,0.463779,6.06
103460,HIP 103460,314.419350,-16.031539,5.89
103511,33    Vul,314.568135,22.325908,5.30
103519,HIP 103519,314.581005,44.471711,5.55
103527,Musica,314.608065,10.839286,5.51
103530,HIP 103530,314.625135,50.461791,5.59
103532,HIP 103532,314.628960,41.939925,6.17
103545,HIP 103545,314.674335,-14.483128,5.95
103569,1Eps Equ,314.768655,4.293481,5.30
103571,HIP 103571,314.771295,4.294610,5.24
103596,HIP 103596,314.852565,42.324466,6.47
103598,HIP 103598,314.855655,59.438594,5.54
103616,20    Cap,314.900580,-19.035283,6.26
103632,59    Cyg,314.956470,47.520951,4.74
103646,HIP 103646,314.998665,-36.129641,6.10
103652,HIP 103652,315.016590,7.516197,5.98
103673,HIP 103673,315.089640,-51.265312,5.76
103675,HIP 103675,315.115365,19.329581,5.69
103682,11    Aqr,315.141000,-4.730261,6.21
103693,HIP 103693,315.180915,-53.739070,6.26
103703,HIP 103703,315.215685,-17.530898,6.07
103732,60    Cyg,315.295530,46.155773,5.38
103734,HIP 103734,315.303600,36.026010,6.01
103738,Gam Mic,315.322755,-32.257767,4.67
103752,HIP 103752,315.366750,-68.209593,6.36
103777,HIP 103777,315.438660,-26.880993,6.04
103810,HIP 103810,315.537510,56.669614,5.83
103822,HIP 103822,315.587325,39.509035,6.50
103828,HIP 103828,315.600840,44.790980,6.18
103836,HIP 103836,315.613095,-38.530970,5.93
103871,HIP 103871,315.702570,45.848890,6.50
103882,Zet Mic,315.741495,-38.631447,5.32
103889,HIP 103889,315.748440,-0.924744,6.50
103891,HIP 103891,315.757470,14.730026,6.33
103892,HIP 103892,315.762600,1.532061,6.24
103894,HIP 103894,315.770145,38.657415,6.10
103902,HIP 103902,315.792450,-27.731594,6.25
103929,HIP 103929,315.858615,50.351914,6.37
103949,HIP 103949,315.931155,46.863150,6.32
103956,HIP 103956,315.948375,53.285900,5.93
103963,HIP 103963,315.967230,41.628175,6.34
103981,12    Aqr,316.019685,-5.823066,5.53
104019,22Eta Cap,316.101255,-19.854991,4.82
104031,3    Equ,316.144380,5.502862,5.63
104041,HIP 104041,316.173495,2.942274,6.41
104043,Alp Oct,316.179315,-77.023767,5.13
104048,HIP 104048,316.189065,2.269771,6.34
104060,62Xi  Cyg,316.232760,43.927852,3.72
104085,Mu  Ind,316.309350,-54.727042,5.17
104101,4    Equ,316.361340,5.958199,5.94
104105,HIP 104105,316.371750,78.126392,5.91
104139,23The Cap,316.486770,-17.232861,4.08
104148,Del Mic,316.504755,-30.125120,5.69
104171,HIP 104171,316.597350,71.431797,5.88
104172,HIP 104172,316.597815,26.924362,6.13
104174,HIP 104174,316.602825,-32.341618,5.20
104177,Eta Mic,316.606305,-41.385965,5.55
104185,HIP 104185,316.626015,31.184657,5.77
104194,63    Cyg,316.650390,47.648403,4.56
104202,HIP 104202,316.666005,3.803119,6.48
104214,61    Cyg,316.721910,38.749415,5.20
104217,61    Cyg,316.727445,38.742055,6.05
104234,24    Cap,316.781955,-25.005853,4.49
104281,HIP 104281,316.890180,15.658657,6.27
104296,HIP 104296,316.935495,-45.379469,6.45
104297,HIP 104297,316.936230,-17.455902,6.18
104357,HIP 104357,317.117250,6.989358,6.14
104364,HIP 104364,317.136255,-63.928260,5.75
104365,25Chi Cap,317.140095,-21.193669,5.30
104371,HIP 104371,317.162025,30.205637,5.60
104382,Polaris Australis,317.191785,-88.956499,5.45
104440,HIP 104440,317.340780,-73.172968,5.67
104441,HIP 104441,317.343045,-36.705937,6.47
104452,27    Cap,317.387475,-20.556661,6.25
104459,13Nu  Aqr,317.398530,-11.371693,4.50
104481,HIP 104481,317.492775,2.943681,6.44
104516,HIP 104516,317.564850,53.563100,5.75
104521,5Gam Equ,317.585415,10.131579,4.70
104537,HIP 104537,317.628990,47.692224,6.46
104538,6    Equ,317.630475,10.048922,6.07
104557,HIP 104557,317.695575,-9.354074,6.27
104597,HIP 104597,317.837025,-72.544353,6.18
104634,HIP 104634,317.922240,-14.472378,6.47
104642,HIP 104642,317.950995,59.986610,5.64
104680,HIP 104680,318.057090,-40.269362,5.83
104732,64Zet Cyg,318.234105,30.226916,3.21
104738,HIP 104738,318.262650,-39.424922,5.25
104750,HIP 104750,318.322185,-27.619333,5.41
104752,HIP 104752,318.328995,-36.423527,5.97
104755,Omi Pav,318.335265,-70.126267,5.06
104756,HIP 104756,318.339975,81.230972,6.12
104765,HIP 104765,318.360105,36.633263,6.07
104771,HIP 104771,318.369945,15.982395,6.27
104788,HIP 104788,318.426960,64.403952,6.38
104822,HIP 104822,318.542850,29.900959,6.18
104858,7Del Equ,318.620055,10.006981,4.47
104872,HIP 104872,318.654375,0.092256,6.38
104887,65Tau Cyg,318.697755,38.045317,3.74
104914,HIP 104914,318.777585,-17.345138,6.05
104925,HIP 104925,318.809865,-40.506065,6.20
104962,HIP 104962,318.904905,47.973995,6.45
104963,28Phi Cap,318.907920,-20.651696,5.17
104968,HIP 104968,318.926685,77.012296,5.92
104974,29    Cap,318.936840,-15.171500,5.31
104978,HIP 104978,318.941070,-53.263084,5.73
104980,HIP 104980,318.944925,-36.210709,6.13
104987,Kitalpha,318.955965,5.247845,3.92
105017,HIP 105017,319.071360,44.238222,6.36
105019,HIP 105019,319.074060,-9.214656,6.45
105034,HIP 105034,319.123410,42.251787,6.23
105046,HIP 105046,319.164465,-1.607759,6.48
105064,HIP 105064,319.258485,53.997693,6.12
105079,HIP 105079,319.306410,-13.278989,6.41
105080,HIP 105080,319.309335,55.798001,6.00
105091,HIP 105091,319.328295,58.611485,6.42
105101,HIP 105101,319.346595,42.683572,6.17
105102,67Sig Cyg,319.353975,39.394681,4.22
105138,66Ups Cyg,319.479480,34.896898,4.41
105140,Eps Mic,319.484490,-32.172539,4.71
105143,30    Cap,319.488690,-17.985138,5.40
105148,HIP 105148,319.501980,-64.681580,6.32
105164,15    Aqr,319.546140,-4.519478,5.83
105186,68    Cyg,319.613265,43.945945,5.04
105193,HIP 105193,319.635120,61.184393,6.43
105199,Alderamin,319.644450,62.585573,2.45
105224,HIP 105224,319.716780,11.203373,5.97
105228,HIP 105228,319.725825,-28.765820,6.40
105229,HIP 105229,319.730535,41.040518,6.15
105259,HIP 105259,319.815375,58.623502,5.51
105268,6    Cep,319.842570,64.871855,5.19
105269,HIP 105269,319.842420,38.237473,5.89
105282,HIP 105282,319.869780,49.510294,5.75
105319,The Ind,319.966440,-53.449427,4.39
105334,HIP 105334,320.039520,-45.021893,6.15
105344,HIP 105344,320.058630,22.026186,6.29
105370,HIP 105370,320.139480,60.756405,6.11
105382,The1Mic,320.190120,-40.809465,4.80
105390,HIP 105390,320.208525,32.452221,6.45
105406,HIP 105406,320.255940,40.345066,6.39
105411,HIP 105411,320.268255,23.855966,5.58
105412,16    Aqr,320.267985,-4.560125,5.87
105413,9    Equ,320.270100,7.354503,5.81
105425,HIP 105425,320.319165,-49.938248,6.40
105432,HIP 105432,320.341410,32.612733,6.05
105497,HIP 105497,320.501700,49.388848,5.68
105502,1    Peg,320.521650,19.804508,4.08
105515,32Iot Cap,320.561640,-16.834542,4.28
105558,HIP 105558,320.675220,30.309882,6.07
105570,10Bet Equ,320.723385,6.811140,5.16
105574,17    Aqr,320.734395,-9.319330,5.99
105576,HIP 105576,320.752050,-22.669048,5.63
105637,HIP 105637,320.951625,37.351481,6.46
105646,HIP 105646,320.982885,-25.202484,6.47
105652,HIP 105652,320.995080,24.274135,5.70
105660,HIP 105660,321.031035,25.312423,6.20
105662,HIP 105662,321.033030,-22.747101,6.38
105665,33    Cap,321.039975,-20.851869,5.38
105668,18    Aqr,321.047880,-12.878108,5.48
105678,HIP 105678,321.069750,-69.733882,6.28
105685,HIP 105685,321.086790,-46.614706,6.30
105689,HIP 105689,321.096390,24.528393,6.35
105695,HIP 105695,321.102345,10.174252,6.33
105696,The2Mic,321.103395,-41.006695,5.76
105703,HIP 105703,321.141675,26.174560,5.67
105727,HIP 105727,321.205935,80.524826,5.97
105729,20    Aqr,321.215310,-3.398357,6.38
105761,19    Aqr,321.304275,-9.748552,5.71
105767,21    Aqr,321.320655,-3.556747,5.48
105768,HIP 105768,321.325095,-71.799061,6.09
105769,HIP 105769,321.331245,46.714341,5.59
105811,69    Cyg,321.445935,36.667386,5.93
105819,HIP 105819,321.464940,0.534340,6.45
105841,Gam Ind,321.564330,-54.660459,6.10
105854,HIP 105854,321.595200,-37.829429,5.64
105858,Gam Pav,321.610575,-65.366198,4.21
105860,HIP 105860,321.611085,19.375640,6.08
105864,HIP 105864,321.616890,1.103359,6.12
105881,34Zet Cap,321.666780,-22.411332,3.77
105891,HIP 105891,321.687345,52.898537,6.01
105898,HIP 105898,321.715020,48.835168,5.29
105913,HIP 105913,321.756810,-42.547930,5.50
105928,35    Cap,321.811755,-21.196210,5.78
105942,70    Cyg,321.839025,37.116798,5.30
105949,HIP 105949,321.855375,59.750075,6.11
105966,35    Vul,321.916890,27.608593,5.39
105972,7    Cep,321.942300,66.809096,5.42
106003,HIP 106003,322.034325,32.225330,5.75
106021,HIP 106021,322.103490,8.195645,6.39
106032,Alfirk,322.164930,70.560716,3.23
106039,36    Cap,322.180815,-21.807180,4.50
106044,HIP 106044,322.186815,-69.505386,5.47
106052,HIP 106052,322.219710,55.418702,6.14
106062,HIP 106062,322.249065,22.179436,5.84
106064,HIP 106064,322.249650,17.905909,6.42
106065,HIP 106065,322.250490,-53.705912,6.39
106093,71    Cyg,322.362240,46.540585,5.22
106103,HIP 106103,322.393740,6.581379,6.41
106140,2    Peg,322.487055,23.638838,4.52
106171,HIP 106171,322.584675,52.957998,6.02
106227,HIP 106227,322.747050,60.459432,5.53
106243,HIP 106243,322.790115,12.137475,6.10
106267,HIP 106267,322.864425,52.619856,6.17
106278,Sadalsuud,322.889730,-5.571172,2.90
106306,HIP 106306,322.958970,23.845179,6.43
106320,HIP 106320,323.012010,-84.810069,6.42
106327,Xi  Gru,323.024475,-41.179310,5.29
106340,6    PsA,323.060715,-33.944623,5.97
106363,HIP 106363,323.138580,-24.590418,6.43
106393,HIP 106393,323.235780,49.977629,5.77
106419,HIP 106419,323.323395,-52.737773,6.43
106420,HIP 106420,323.324520,45.854014,6.27
106424,HIP 106424,323.337840,-80.039361,6.47
106429,HIP 106429,323.348010,-44.848700,5.57
106474,HIP 106474,323.477025,-82.683084,6.35
106481,73Rho Cyg,323.495250,45.591837,3.98
106500,HIP 106500,323.571510,-42.924679,6.32
106518,HIP 106518,323.614425,51.698465,6.17
106527,HIP 106527,323.641560,22.754521,6.45
106544,HIP 106544,323.678205,1.829161,6.41
106550,HIP 106550,323.691300,18.328929,6.47
106551,72    Cyg,323.693940,38.534054,4.87
106559,37    Cap,323.712720,-20.084274,5.70
106564,HIP 106564,323.720835,-29.696117,6.42
106590,HIP 106590,323.816475,-23.454313,6.39
106592,HIP 106592,323.823420,-3.983305,5.79
106595,HIP 106595,323.829600,28.197607,6.25
106604,HIP 106604,323.857995,68.219290,6.47
106605,HIP 106605,323.862645,24.452161,6.22
106642,HIP 106642,324.010335,45.374591,5.96
106643,HIP 106643,324.021000,15.081993,6.50
106654,8    PsA,324.045690,-26.171516,5.73
106661,HIP 106661,324.058275,30.055422,6.36
106703,7    PsA,324.203295,-33.047896,6.10
106711,74    Cyg,324.237405,40.413521,5.04
106723,39Eps Cap,324.270120,-19.466011,4.51
106752,HIP 106752,324.366150,44.696550,6.19
106758,HIP 106758,324.390660,-0.390562,6.22
106771,HIP 106771,324.411705,54.042192,6.16
106783,3    Peg,324.431850,6.618391,6.19
106786,Bunda,324.437955,-7.854201,4.68
106787,5    Peg,324.439275,19.318607,5.46
106801,9    Cep,324.480105,62.081940,4.76
106818,HIP 106818,324.511770,-64.824167,6.22
106856,4    Peg,324.633075,5.771742,5.66
106872,HIP 106872,324.688170,25.498829,6.18
106881,HIP 106881,324.734145,-79.442583,6.17
106886,HIP 106886,324.740085,57.489037,5.74
106897,HIP 106897,324.754935,20.265451,5.77
106907,HIP 106907,324.775455,-33.678856,6.28
106938,HIP 106938,324.867120,-10.576896,6.07
106944,25    Aqr,324.888600,2.243558,5.10
106978,HIP 106978,324.998850,-52.359010,6.20
106985,Nashira,325.022715,-16.662308,3.69
106999,75    Cyg,325.046235,43.273839,5.09
107030,HIP 107030,325.140435,-55.737977,6.33
107041,HIP 107041,325.180440,54.872149,6.16
107089,Nu  Oct,325.368795,-77.390046,3.73
107095,42    Cap,325.386930,-14.047611,5.16
107097,76    Cyg,325.392750,40.805222,6.07
107119,11    Cep,325.479780,71.311417,4.55
107128,41    Cap,325.502880,-23.262858,5.24
107129,HIP 107129,325.504515,35.510200,5.98
107136,Azelfafage,325.523595,51.189622,4.69
107140,HIP 107140,325.534815,45.765697,6.11
107144,26    Aqr,325.542135,1.285253,5.66
107151,7    Peg,325.564380,5.680137,5.30
107162,77    Cyg,325.595640,41.077019,5.73
107173,HIP 107173,325.637325,10.824314,6.06
107186,HIP 107186,325.661700,49.600257,6.10
107188,43Kap Cap,325.664595,-18.866323,4.72
107197,HIP 107197,325.689045,59.270844,6.10
107230,HIP 107230,325.767090,72.320084,5.18
107232,44    Cap,325.768320,-14.399709,5.88
107235,HIP 107235,325.776975,41.154970,5.51
107238,HIP 107238,325.806375,-19.620961,6.23
107253,79    Cyg,325.856865,38.283589,5.69
107259,Garnet Star,325.876905,58.780046,4.23
107271,HIP 107271,325.915710,7.528657,6.47
107297,HIP 107297,325.992120,22.815289,6.43
107299,HIP 107299,325.996200,-57.325247,6.49
107302,45    Cap,326.004030,-14.749370,5.96
107310,78Mu 1Cyg,326.035650,28.742632,4.49
107315,Enif,326.046495,9.875011,2.38
107344,HIP 107344,326.122740,-38.552530,6.28
107348,9    Peg,326.127900,17.350017,4.34
107350,HIP 107350,326.130525,14.771939,5.96
107354,10Kap Peg,326.161380,25.645036,4.14
107374,HIP 107374,326.222010,62.460567,5.94
107380,9Iot PsA,326.236695,-33.025781,4.35
107382,46    Cap,326.251065,-9.082428,5.10
107398,HIP 107398,326.301660,52.267577,6.40
107409,HIP 107409,326.327970,-49.498761,6.46
107418,10Nu  Cep,326.362200,61.120806,4.25
107423,HIP 107423,326.370060,-71.008849,6.02
107445,HIP 107445,326.435415,35.857311,6.44
107472,12    Peg,326.518185,22.948880,5.29
107487,47    Cap,326.567790,-9.275935,6.00
107502,HIP 107502,326.599740,25.563504,6.28
107517,48Lam Cap,326.633745,-11.365954,5.57
107533,81Pi 2Cyg,326.698365,49.309570,4.23
107555,HIP 107555,326.753595,70.150882,6.45
107556,Deneb Algedi,326.760165,-16.127286,2.85
107558,HIP 107558,326.769825,17.194041,6.18
107575,11    Peg,326.808180,2.686124,5.63
107586,12    Cep,326.855430,60.692689,5.53
107596,HIP 107596,326.909325,-5.916802,6.17
107608,10The PsA,326.933970,-30.898304,5.02
107637,HIP 107637,327.034995,36.580388,6.25
107649,HIP 107649,327.065445,-47.303615,5.57
107664,HIP 107664,327.122310,38.648575,6.10
107710,HIP 107710,327.283800,66.792032,6.49
107723,HIP 107723,327.329220,61.272760,6.18
107734,HIP 107734,327.361950,20.462446,6.27
107749,HIP 107749,327.417060,41.148787,6.48
107750,HIP 107750,327.420915,-12.722865,6.31
107763,14    Peg,327.461220,30.174215,5.07
107773,HIP 107773,327.500535,-64.712537,5.62
107788,13    Peg,327.536235,17.285851,5.34
107797,HIP 107797,327.554085,-16.844914,6.38
107835,Omi Ind,327.696720,-69.629416,5.52
107843,Lam Oct,327.726195,-82.718904,5.27
107856,HIP 107856,327.770745,39.536658,6.20
107887,HIP 107887,327.892695,19.826682,5.78
107893,HIP 107893,327.905205,65.752710,6.37
107901,HIP 107901,327.923925,-18.622940,6.19
107930,HIP 107930,328.004310,55.796743,5.70
107956,HIP 107956,328.075755,21.273162,6.27
107975,15    Peg,328.124670,28.793538,5.52
108022,16    Peg,328.265700,25.925140,5.09
108036,51Mu  Cap,328.324020,-13.551768,5.08
108060,HIP 108060,328.405755,19.668437,5.69
108085,Aldhanab,328.482120,-37.364852,3.00
108090,HIP 108090,328.490700,6.864804,6.14
108102,HIP 108102,328.543215,-4.276180,5.71
108119,HIP 108119,328.572585,19.718121,6.36
108133,HIP 108133,328.610610,80.308559,6.43
108144,HIP 108144,328.649640,-3.301272,6.24
108165,13    Cep,328.721490,56.611227,5.74
108195,HIP 108195,328.797345,-61.886608,5.92
108209,HIP 108209,328.835820,61.541810,6.17
108226,HIP 108226,328.879140,65.320809,5.84
108259,HIP 108259,328.981815,-30.605920,6.41
108268,HIP 108268,329.014320,-52.463760,6.50
108281,Pi  Ind,329.058525,-57.899591,6.17
108294,HIP 108294,329.094885,-37.253655,5.45
108296,HIP 108296,329.099940,21.239858,6.39
108317,HIP 108317,329.163105,63.625557,5.11
108339,17    Peg,329.234880,12.076492,5.54
108347,HIP 108347,329.258955,-37.746844,6.18
108364,HIP 108364,329.296230,66.156153,6.41
108420,HIP 108420,329.462760,74.996714,6.32
108431,Del Ind,329.479395,-54.992575,4.40
108453,HIP 108453,329.555445,-5.424922,6.33
108478,Kap1Ind,329.625315,-59.012140,6.13
108494,HIP 108494,329.682465,-21.182945,6.06
108505,HIP 108505,329.722980,62.697986,5.96
108506,HIP 108506,329.729100,-4.373109,6.24
108513,HIP 108513,329.748705,19.020302,6.50
108535,16    Cep,329.812770,73.179896,5.04
108543,HIP 108543,329.824605,-38.395096,5.50
108612,18    Peg,330.033030,6.717437,6.00
108626,HIP 108626,330.100980,-55.883486,6.02
108632,HIP 108632,330.111255,33.005928,6.46
108661,12Eta PsA,330.209265,-28.453736,5.43
108691,28    Aqr,330.270900,0.604715,5.60
108693,20    Peg,330.272280,13.119823,5.61
108699,19    Peg,330.288480,8.257164,5.65
108758,HIP 108758,330.460770,52.882253,5.79
108759,HIP 108759,330.469335,-77.662544,6.39
108766,HIP 108766,330.505725,10.973806,6.36
108772,14    Cep,330.519060,58.000366,5.55
108784,HIP 108784,330.549375,-17.903474,6.28
108797,29    Aqr,330.609375,-16.964836,6.39
108845,HIP 108845,330.736110,44.649863,5.57
108849,HIP 108849,330.765660,-76.118427,5.94
108868,30    Aqr,330.818580,-6.522406,5.55
108870,Eps Ind,330.832290,-56.785977,4.69
108874,31Omi Aqr,330.828510,-2.155363,4.74
108875,21    Peg,330.829305,11.386552,5.83
108917,Kurhah,330.947025,64.627971,4.26
108924,18    Cep,330.970635,63.119920,5.26
108952,13    PsA,331.099320,-29.916530,6.45
108969,HIP 108969,331.143825,32.941744,6.36
108975,HIP 108975,331.153185,-26.822359,5.97
108991,32    Aqr,331.197585,-0.906343,5.29
109005,20    Cep,331.252035,62.785671,5.27
109009,HIP 109009,331.264425,14.815918,6.38
109017,19    Cep,331.286625,62.279814,5.07
109023,HIP 109023,331.297215,26.673689,5.75
109033,HIP 109033,331.318785,46.744836,6.16
109056,23    Peg,331.394460,28.963981,5.69
109068,22Nu  Peg,331.419795,5.058530,4.86
109074,Sadalmelik,331.445985,-0.319851,2.95
109079,HIP 109079,331.460190,45.112504,6.50
109081,Kap2Ind,331.462440,-59.636072,5.62
109082,HIP 109082,331.463415,48.231494,6.26
109102,HIP 109102,331.508145,45.014348,5.09
109111,Lam Gru,331.528710,-39.543353,4.47
109121,HIP 109121,331.551075,45.248690,6.19
109124,HIP 109124,331.556490,56.343396,6.38
109139,33Iot Aqr,331.609290,-13.869679,4.29
109176,24Iot Peg,331.752705,25.345112,3.77
109190,HIP 109190,331.790175,58.840718,6.34
109205,HIP 109205,331.856610,53.307438,6.17
109209,HIP 109209,331.869120,19.475526,5.74
109212,HIP 109212,331.874850,18.000709,6.31
109240,25    Peg,331.959615,21.702926,5.79
109268,Alnair,332.058135,-46.960975,1.73
109272,HIP 109272,332.067855,49.796990,6.41
109276,HIP 109276,332.071830,25.543522,6.08
109285,14Mu  PsA,332.095830,-32.988468,4.50
109289,Ups PsA,332.108055,-34.043841,4.99
109303,HIP 109303,332.170125,45.742254,6.11
109306,HIP 109306,332.177670,-33.125691,6.37
109332,35    Aqr,332.245800,-18.519592,5.80
109352,27Pi 1Peg,332.306835,33.172337,5.58
109375,HIP 109375,332.370660,-23.659109,6.36
109400,24    Cep,332.451615,72.341207,4.79
109404,HIP 109404,332.482095,-34.014967,5.37
109408,HIP 109408,332.491080,-48.107661,6.43
109410,29Pi 2Peg,332.496855,33.178224,4.28
109412,HIP 109412,332.500620,-28.292435,6.44
109422,15Tau PsA,332.536395,-32.548407,4.94
109427,Biham,332.549940,6.197865,3.52
109434,HIP 109434,332.563800,72.111265,6.36
109439,HIP 109439,332.579235,19.616339,6.18
109442,HIP 109442,332.587950,-3.894086,6.28
109445,HIP 109445,332.591820,14.629858,6.36
109458,28    Peg,332.625765,20.977984,6.45
109466,HIP 109466,332.640615,-4.266855,5.98
109471,HIP 109471,332.655975,11.624539,5.78
109472,38    Aqr,332.656170,-11.564939,5.43
109474,HIP 109474,332.661930,70.132573,5.52
109492,21Zet Cep,332.713620,58.201261,3.39
109493,HIP 109493,332.715435,30.553001,6.30
109509,HIP 109509,332.759895,-21.232790,6.10
109521,HIP 109521,332.791035,50.823393,5.38
109556,22Lam Cep,332.877420,59.414488,5.05
109572,HIP 109572,332.952720,56.839357,5.24
109577,HIP 109577,332.963880,16.040551,5.93
109584,HIP 109584,332.979555,-76.116023,6.13
109585,HIP 109585,332.986740,59.084579,6.29
109592,HIP 109592,333.008400,60.759095,5.37
109602,HIP 109602,333.033720,24.950641,5.97
109620,HIP 109620,333.093525,63.291035,5.76
109624,39    Aqr,333.107325,-14.193957,6.04
109647,HIP 109647,333.182790,-4.720679,6.39
109654,HIP 109654,333.199260,34.604592,5.34
109659,HIP 109659,333.219735,73.307193,6.11
109667,HIP 109667,333.239520,-26.327793,6.19
109691,HIP 109691,333.291735,18.279812,6.50
109693,HIP 109693,333.292515,86.107955,5.27
109730,HIP 109730,333.411225,28.608017,5.87
